order_id,user_id,food_name,distance_km,restaurant_prep_time_min,hour_of_day,is_peak_hour,order_value_inr,customer_total_past_orders,customer_is_premium,customer_complaints_90d,cuisine_type,weather,traffic_level,vehicle_type,delivery_time_min,customer_rating,churned,rating
719,user_007,Sushi Roll,0.64,15,21,0,280.24,64,0,3,Continental,Sunny,High,Scooter,34.2,4,0,3
720,user_050,Ice Cream Cone,9.48,27,10,0,569.09,68,0,0,Continental,Sunny,High,Scooter,69.3,4,0,2
721,user_059,Sushi Roll,6.42,24,9,1,1118.68,58,0,3,Indian,Rain,High,Bicycle,70.5,1,0,5
722,user_005,Veg Fried Rice,3.91,5,11,1,859.85,22,0,3,Continental,Rain,Medium,Scooter,41.4,3,0,3
723,user_089,Veg Fried Rice,2.52,22,15,0,232.4,18,0,3,Continental,Sunny,High,Bicycle,49.1,3,0,5
724,user_003,Margherita Pizza,0.94,24,16,1,1467.58,12,0,0,South Indian,Storm,Low,Bike,50.2,3,0,1
725,user_056,Sushi Roll,3.99,21,13,1,854.82,31,0,0,Fast Food,Sunny,Low,Bicycle,41.9,4,0,3
726,user_077,Ice Cream Cone,8.3,13,18,0,107.07,26,1,3,South Indian,Sunny,High,Scooter,55.8,3,0,1
727,user_002,Sushi Roll,1.23,14,18,1,1119.43,58,0,2,Chinese,Cloudy,Low,Bicycle,35.1,4,0,3
728,user_081,Chocolate Donut,6.24,22,19,0,1076.82,49,0,0,Italian,Storm,Low,Scooter,56.0,5,0,1
729,user_003,Sushi Roll,5.69,19,23,0,141.39,74,1,2,Chinese,Rain,Medium,Scooter,50.9,4,0,2
730,user_046,Margherita Pizza,1.92,17,21,0,405.63,14,0,1,Fast Food,Cloudy,Medium,Bicycle,39.9,4,0,5
731,user_060,Sushi Roll,10.67,25,22,1,1166.45,40,0,3,Italian,Rain,Medium,Bicycle,73.5,4,0,2
732,user_004,Veg Fried Rice,4.34,19,15,0,1018.67,12,0,3,Chinese,Storm,Medium,Bike,58.0,4,0,2
733,user_077,Ice Cream Cone,11.37,15,20,0,953.74,21,0,3,South Indian,Sunny,High,Bicycle,65.0,3,1,5
734,user_060,Chocolate Donut,10.56,10,15,0,761.04,25,0,2,South Indian,Cloudy,Low,Scooter,44.8,1,0,5
735,user_053,Veg Fried Rice,1.78,24,23,0,1273.03,20,1,0,Fast Food,Cloudy,Low,Scooter,32.3,1,0,4
736,user_051,Ice Cream Cone,8.73,24,9,0,1005.93,68,0,3,Indian,Storm,Medium,Bicycle,69.5,1,0,3
737,user_032,Chocolate Donut,10.24,29,14,1,1255.32,14,0,2,Fast Food,Storm,Medium,Bike,84.4,3,1,3
738,user_073,Sushi Roll,10.84,20,9,1,1153.5,33,0,3,Indian,Rain,High,Bicycle,79.1,4,0,2
739,user_020,Ice Cream Cone,6.98,27,12,0,507.71,20,0,2,Chinese,Rain,Low,Bike,52.2,4,0,2
740,user_067,Chocolate Donut,0.82,11,23,0,916.52,18,0,2,South Indian,Rain,Medium,Scooter,31.9,5,0,5
741,user_009,Sushi Roll,6.26,21,15,0,624.11,62,0,3,Chinese,Rain,High,Bike,59.4,4,1,3
742,user_095,Margherita Pizza,8.88,8,19,0,1010.0,45,0,0,Chinese,Cloudy,Low,Scooter,43.8,5,0,1
743,user_033,Ice Cream Cone,6.86,22,13,1,1285.25,68,0,0,Fast Food,Sunny,Medium,Bicycle,57.2,5,0,2
744,user_008,Margherita Pizza,3.56,13,15,0,227.9,24,0,0,Chinese,Storm,Low,Bike,44.4,2,0,2
745,user_070,Veg Fried Rice,9.49,15,14,0,1206.02,9,1,0,South Indian,Storm,Medium,Bike,64.9,4,0,5
746,user_001,Sushi Roll,10.4,8,21,0,1107.97,56,0,1,Fast Food,Rain,High,Bike,63.1,5,0,5
747,user_081,Chocolate Donut,6.06,14,11,1,1432.01,38,0,1,Italian,Storm,High,Bike,71.0,5,0,2
748,user_025,Paneer Tikka,2.38,7,15,0,1164.61,38,1,3,Fast Food,Sunny,Medium,Bicycle,26.9,5,0,2
749,user_079,Ice Cream Cone,8.37,24,13,0,394.41,19,0,1,Italian,Rain,Medium,Bicycle,62.3,2,0,3
750,user_046,Ice Cream Cone,9.47,13,18,0,420.21,33,0,2,South Indian,Storm,High,Bicycle,71.0,3,0,4
751,user_091,Margherita Pizza,0.57,17,14,0,177.43,52,0,1,Italian,Storm,High,Scooter,55.2,3,1,3
752,user_021,Sushi Roll,4.9,22,23,0,883.96,25,0,3,Italian,Rain,Low,Scooter,45.8,1,1,5
753,user_048,Chocolate Donut,10.95,20,17,0,449.78,75,0,0,Fast Food,Sunny,High,Scooter,63.7,3,0,1
754,user_074,Veg Fried Rice,9.42,18,16,1,1254.03,19,0,1,Fast Food,Cloudy,High,Bike,73.5,4,0,5
755,user_028,Margherita Pizza,9.35,30,18,1,1078.95,40,0,2,South Indian,Rain,High,Bike,85.8,4,0,4
756,user_068,Paneer Tikka,11.67,13,19,1,457.5,2,1,3,Chinese,Storm,Medium,Scooter,76.8,4,0,1
757,user_072,Paneer Tikka,4.26,22,13,0,788.81,73,0,0,South Indian,Storm,Low,Bicycle,51.5,5,1,5
758,user_074,Sushi Roll,9.15,29,22,0,1057.53,35,0,1,Indian,Storm,High,Bicycle,83.1,1,0,5
759,user_099,Sushi Roll,0.57,17,22,0,126.42,28,0,1,Continental,Storm,Low,Scooter,35.9,2,0,2
760,user_009,Sushi Roll,9.39,11,18,1,531.87,12,1,0,South Indian,Rain,High,Bicycle,71.9,5,0,2
761,user_049,Paneer Tikka,11.9,12,22,1,1410.82,27,0,0,Continental,Cloudy,Low,Scooter,58.0,4,0,2
762,user_016,Margherita Pizza,2.86,17,14,0,926.3,15,1,1,Fast Food,Sunny,Medium,Scooter,36.1,5,0,1
763,user_054,Chocolate Donut,2.92,7,11,0,1219.71,46,0,0,Fast Food,Rain,High,Scooter,45.9,1,1,3
764,user_036,Ice Cream Cone,8.0,12,18,0,1499.59,10,0,3,Italian,Rain,Low,Scooter,46.7,1,0,1
765,user_054,Margherita Pizza,6.46,9,21,1,1073.1,4,1,1,Chinese,Cloudy,Low,Bicycle,46.6,3,0,2
766,user_034,Veg Fried Rice,10.61,8,18,1,1201.18,3,0,2,Chinese,Cloudy,High,Bicycle,68.5,3,0,1
767,user_029,Paneer Tikka,10.53,18,21,1,165.1,48,0,1,Indian,Rain,Low,Scooter,60.9,1,0,1
768,user_085,Veg Fried Rice,6.67,9,19,0,1299.68,0,0,3,Indian,Storm,Medium,Scooter,56.4,3,1,5
769,user_092,Chocolate Donut,10.3,11,17,0,276.17,65,1,1,Continental,Sunny,Medium,Scooter,48.8,1,0,5
770,user_048,Ice Cream Cone,8.08,15,12,1,1094.64,59,0,2,Indian,Cloudy,Low,Scooter,54.3,2,0,5
771,user_062,Chocolate Donut,9.63,10,19,0,120.05,4,0,1,Continental,Sunny,High,Scooter,54.0,3,1,2
772,user_063,Veg Fried Rice,3.52,19,22,0,264.95,35,0,2,Continental,Storm,Medium,Bike,52.1,2,0,1
773,user_092,Sushi Roll,4.7,25,12,1,135.58,69,1,1,Continental,Rain,High,Scooter,71.1,1,1,3
774,user_046,Veg Fried Rice,1.45,21,12,0,355.66,65,1,1,Italian,Storm,Medium,Bicycle,51.0,2,0,5
775,user_097,Ice Cream Cone,8.48,21,12,0,333.45,20,1,1,South Indian,Sunny,High,Scooter,61.7,5,0,5
776,user_039,Paneer Tikka,11.65,17,10,1,515.1,66,0,3,South Indian,Storm,Low,Scooter,72.8,2,0,3
777,user_021,Ice Cream Cone,11.53,6,21,0,1157.24,17,1,1,Continental,Rain,Low,Bicycle,50.6,2,0,4
778,user_098,Sushi Roll,11.58,13,8,1,296.62,51,1,1,South Indian,Cloudy,Low,Scooter,58.3,2,0,1
779,user_006,Chocolate Donut,7.38,12,16,0,1024.59,38,0,3,South Indian,Rain,High,Bike,55.8,3,0,1
780,user_047,Margherita Pizza,8.66,30,23,1,782.23,37,1,0,Continental,Storm,Medium,Bicycle,79.2,5,0,4
781,user_011,Paneer Tikka,3.72,28,11,0,1125.42,32,0,2,Fast Food,Sunny,High,Bike,53.4,3,0,4
782,user_014,Veg Fried Rice,3.56,29,11,0,1256.77,62,0,3,Chinese,Storm,Low,Bicycle,53.8,4,1,5
783,user_074,Veg Fried Rice,8.66,24,9,0,690.56,50,0,0,Indian,Sunny,Low,Scooter,47.5,4,0,4
784,user_033,Sushi Roll,2.58,25,19,1,1424.33,12,0,3,Continental,Storm,High,Bike,72.8,4,0,3
785,user_023,Chocolate Donut,8.54,25,10,1,468.44,20,1,2,Chinese,Rain,Medium,Bike,71.3,3,0,3
786,user_057,Sushi Roll,8.8,25,13,1,668.49,63,0,3,Italian,Cloudy,Medium,Scooter,66.7,4,0,2
787,user_012,Ice Cream Cone,10.95,27,20,0,999.23,37,0,1,Italian,Sunny,Low,Bike,55.7,1,0,3
788,user_006,Margherita Pizza,11.09,8,12,0,1283.01,37,0,0,Chinese,Rain,High,Scooter,63.3,2,0,3
789,user_062,Chocolate Donut,3.32,12,21,0,716.5,27,1,2,Indian,Storm,Low,Bicycle,39.2,1,0,5
790,user_047,Margherita Pizza,7.18,25,18,0,905.64,49,0,2,South Indian,Cloudy,Medium,Bike,58.3,3,0,5
791,user_069,Sushi Roll,10.02,27,11,1,445.65,68,0,0,Italian,Sunny,High,Bike,79.8,5,0,5
792,user_009,Margherita Pizza,6.87,12,8,0,751.4,73,0,3,Chinese,Rain,High,Bicycle,57.3,4,0,5
793,user_098,Margherita Pizza,2.2,26,20,0,596.18,35,0,0,Fast Food,Sunny,Medium,Scooter,42.0,4,0,2
794,user_001,Veg Fried Rice,4.0,12,9,0,897.8,65,0,1,Continental,Storm,Medium,Bicycle,51.0,5,0,3
795,user_064,Ice Cream Cone,5.26,10,11,1,1125.58,31,0,1,South Indian,Sunny,Low,Bicycle,40.2,1,0,3
796,user_091,Chocolate Donut,8.38,30,16,0,670.6,60,1,2,Indian,Sunny,Medium,Bicycle,57.0,3,0,4
797,user_008,Veg Fried Rice,4.54,25,9,1,986.21,43,0,0,Indian,Cloudy,Medium,Scooter,58.0,1,0,3
798,user_064,Margherita Pizza,4.26,14,14,1,138.71,72,0,0,Indian,Cloudy,Low,Bicycle,45.2,2,0,3
799,user_016,Sushi Roll,10.75,27,17,0,1284.36,22,0,3,Indian,Cloudy,High,Scooter,72.0,1,0,1
800,user_009,Sushi Roll,1.65,11,15,1,944.9,43,0,3,Italian,Cloudy,High,Bicycle,50.5,1,0,3
801,user_042,Veg Fried Rice,0.98,6,20,0,1383.25,61,0,0,Chinese,Cloudy,Medium,Bike,29.7,1,0,5
802,user_042,Veg Fried Rice,9.28,14,23,1,1421.95,54,0,3,Continental,Cloudy,Medium,Scooter,59.5,1,0,5
803,user_083,Sushi Roll,8.54,21,9,0,1263.76,24,0,2,Fast Food,Rain,Medium,Scooter,61.4,5,0,5
804,user_013,Chocolate Donut,11.59,6,13,1,1253.24,55,0,1,Indian,Sunny,Medium,Scooter,58.2,1,0,2
805,user_001,Margherita Pizza,2.88,25,18,1,958.22,5,0,1,Continental,Rain,Low,Bicycle,51.1,1,0,2
806,user_084,Ice Cream Cone,2.13,12,16,1,970.47,33,0,3,Fast Food,Cloudy,Medium,Scooter,43.8,3,0,4
807,user_099,Chocolate Donut,10.19,11,12,0,1243.41,62,0,0,Continental,Sunny,Medium,Scooter,50.9,4,1,2
808,user_037,Sushi Roll,6.12,10,16,0,851.72,21,0,2,Indian,Sunny,Low,Bike,35.0,4,0,1
809,user_024,Paneer Tikka,6.23,9,10,0,825.52,4,0,0,Indian,Storm,Low,Bike,43.5,1,0,2
810,user_002,Margherita Pizza,7.37,6,18,1,1028.03,64,0,1,Fast Food,Rain,Medium,Bicycle,55.2,3,1,3
811,user_093,Chocolate Donut,1.15,17,8,0,314.34,37,0,1,Chinese,Rain,Medium,Bike,35.9,2,0,4
812,user_093,Margherita Pizza,2.35,22,18,1,1449.85,7,1,0,Indian,Cloudy,High,Bicycle,57.7,5,1,3
813,user_010,Paneer Tikka,4.88,23,23,1,181.78,49,0,0,Indian,Cloudy,Low,Bicycle,52.4,1,0,5
814,user_020,Chocolate Donut,5.67,28,19,0,432.74,62,0,2,Continental,Storm,Medium,Bicycle,67.7,4,0,2
815,user_053,Ice Cream Cone,11.62,13,15,1,1334.71,47,0,3,Chinese,Rain,High,Bicycle,79.0,2,1,4
816,user_068,Margherita Pizza,5.3,28,15,0,733.24,49,0,2,Chinese,Rain,Low,Scooter,47.8,4,1,2
817,user_019,Chocolate Donut,8.89,30,11,0,966.43,59,0,3,Continental,Cloudy,High,Bike,71.5,3,0,5
818,user_027,Chocolate Donut,2.79,15,13,0,872.37,20,0,3,Continental,Storm,Medium,Bicycle,46.6,4,1,3
819,user_098,Veg Fried Rice,9.71,9,9,0,675.81,59,1,1,Continental,Cloudy,High,Scooter,61.2,4,0,1
820,user_040,Paneer Tikka,10.5,15,19,0,1293.64,40,0,2,Indian,Sunny,Low,Bike,45.0,2,0,5
821,user_080,Chocolate Donut,3.83,8,13,0,1223.27,20,0,1,Italian,Storm,Medium,Scooter,44.2,1,0,5
822,user_061,Chocolate Donut,10.89,8,23,0,1029.42,18,0,0,South Indian,Storm,High,Scooter,73.4,2,0,2
823,user_018,Veg Fried Rice,5.64,5,17,0,1458.42,72,0,2,Indian,Rain,Medium,Bicycle,43.5,3,1,4
824,user_022,Sushi Roll,4.19,27,16,0,1209.89,10,0,3,Chinese,Sunny,High,Bike,51.5,5,0,2
825,user_098,Ice Cream Cone,10.92,6,22,0,1009.17,39,0,3,South Indian,Rain,High,Bike,61.5,3,0,1
826,user_043,Sushi Roll,7.1,14,21,1,632.94,60,0,0,Italian,Sunny,Low,Bicycle,46.7,3,0,4
827,user_015,Paneer Tikka,6.85,20,12,0,494.3,10,0,0,Continental,Rain,Low,Scooter,49.0,3,0,1
828,user_080,Paneer Tikka,7.08,12,12,1,1190.43,9,1,0,Chinese,Sunny,Low,Scooter,45.5,3,0,5
829,user_088,Margherita Pizza,1.72,8,14,0,178.63,17,1,0,Continental,Storm,High,Scooter,47.0,1,1,1
830,user_008,Chocolate Donut,2.72,11,13,0,1091.53,63,0,1,Continental,Sunny,Medium,Scooter,31.3,5,0,5
831,user_030,Margherita Pizza,10.6,23,20,1,1461.81,15,0,0,Indian,Sunny,Low,Bike,58.7,3,0,5
832,user_009,Chocolate Donut,5.41,16,19,1,1129.62,67,1,2,Italian,Storm,High,Bicycle,70.4,2,1,1
833,user_009,Veg Fried Rice,8.74,5,16,0,1468.03,11,0,2,South Indian,Storm,Low,Bicycle,50.5,5,0,3
834,user_060,Sushi Roll,3.95,20,20,0,538.86,24,1,1,Fast Food,Rain,High,Scooter,52.1,3,0,4
835,user_085,Margherita Pizza,4.93,5,12,0,1322.71,40,0,1,Fast Food,Storm,Low,Bike,39.2,1,0,5
836,user_025,Chocolate Donut,2.22,15,23,0,376.86,63,0,2,Chinese,Cloudy,Low,Bike,32.0,5,0,4
837,user_054,Chocolate Donut,11.56,7,8,1,1434.13,61,0,1,Fast Food,Cloudy,Medium,Bicycle,61.2,4,0,3
838,user_061,Paneer Tikka,7.61,24,8,1,270.59,16,0,2,Continental,Cloudy,Medium,Bicycle,66.2,2,0,4
839,user_017,Sushi Roll,8.42,15,15,0,987.42,60,0,2,Italian,Storm,Low,Bike,56.0,3,0,5
840,user_060,Veg Fried Rice,10.74,15,16,0,815.34,12,0,1,South Indian,Cloudy,Low,Scooter,52.1,1,0,1
841,user_019,Sushi Roll,4.68,29,18,0,182.63,31,1,0,Fast Food,Storm,Low,Scooter,55.0,5,0,4
842,user_049,Chocolate Donut,7.37,8,8,0,513.87,7,0,1,Italian,Cloudy,High,Bike,53.2,5,0,3
843,user_077,Chocolate Donut,7.99,29,18,1,689.99,47,0,1,Italian,Cloudy,Low,Scooter,62.0,4,0,1
844,user_048,Margherita Pizza,5.71,10,18,0,921.07,41,0,0,Italian,Storm,Medium,Bike,49.6,3,0,4
845,user_066,Paneer Tikka,5.05,15,12,0,958.31,4,0,2,South Indian,Sunny,High,Scooter,48.5,5,1,4
846,user_064,Chocolate Donut,2.38,27,9,1,429.02,46,0,2,Indian,Sunny,Low,Bike,40.3,3,0,5
847,user_072,Paneer Tikka,1.53,11,9,0,727.9,14,0,2,Fast Food,Storm,High,Bike,48.9,1,0,2
848,user_086,Ice Cream Cone,11.42,9,21,0,800.82,41,0,3,Fast Food,Sunny,Low,Bike,42.0,3,0,5
849,user_020,Veg Fried Rice,3.14,20,8,1,110.01,10,0,2,Indian,Sunny,Low,Bicycle,39.9,2,0,5
850,user_037,Chocolate Donut,2.34,11,8,0,1155.84,32,0,2,Italian,Rain,High,Scooter,46.9,4,1,4
851,user_039,Sushi Roll,4.96,8,22,1,1139.94,26,1,2,South Indian,Storm,Low,Bike,52.0,2,0,1
852,user_059,Chocolate Donut,0.77,5,13,1,402.99,23,0,1,Continental,Cloudy,High,Scooter,42.4,4,0,4
853,user_094,Veg Fried Rice,1.73,5,13,1,1293.75,6,0,2,Fast Food,Rain,High,Bike,49.4,3,0,1
854,user_034,Chocolate Donut,5.37,16,14,1,206.54,53,0,2,Indian,Rain,Low,Bicycle,50.2,1,0,1
855,user_094,Ice Cream Cone,1.49,12,12,1,737.34,74,0,2,Continental,Sunny,Medium,Bike,35.7,5,0,2
856,user_093,Chocolate Donut,6.22,19,14,1,677.39,1,0,0,Indian,Storm,High,Scooter,76.8,3,0,3
857,user_092,Ice Cream Cone,9.82,25,9,0,161.77,72,0,3,Indian,Rain,Low,Bike,58.4,4,0,3
858,user_075,Chocolate Donut,5.93,10,19,0,622.57,47,0,1,Italian,Sunny,High,Scooter,45.7,3,0,4
859,user_083,Chocolate Donut,6.19,22,22,0,670.96,55,1,2,Italian,Rain,Low,Bicycle,49.2,3,0,5
860,user_027,Ice Cream Cone,10.39,25,20,0,303.07,43,0,1,Continental,Cloudy,Low,Scooter,59.6,5,1,1
861,user_042,Ice Cream Cone,1.69,5,19,1,456.6,70,0,1,Fast Food,Sunny,High,Bicycle,42.2,3,0,5
862,user_065,Paneer Tikka,5.19,29,23,0,1483.13,28,0,3,Fast Food,Storm,Low,Bicycle,55.2,2,0,2
863,user_100,Ice Cream Cone,2.91,25,10,1,235.22,24,1,0,Indian,Rain,Low,Scooter,47.5,2,0,1
864,user_062,Ice Cream Cone,8.11,5,9,0,1076.95,38,0,2,Italian,Storm,Low,Scooter,46.0,4,0,4
865,user_088,Chocolate Donut,8.56,30,8,1,637.26,68,0,3,Indian,Storm,Medium,Scooter,82.5,5,0,4
866,user_040,Veg Fried Rice,1.56,12,22,1,1113.99,12,0,2,Indian,Storm,Low,Scooter,42.7,4,1,2
867,user_069,Ice Cream Cone,7.32,26,9,0,1193.17,64,0,1,South Indian,Storm,Low,Bike,60.3,5,0,3
868,user_010,Margherita Pizza,10.88,14,23,0,1294.98,5,0,2,South Indian,Sunny,High,Bicycle,61.6,2,0,4
869,user_030,Ice Cream Cone,10.91,29,22,0,627.41,38,1,2,Chinese,Sunny,Medium,Bicycle,66.8,5,0,1
870,user_048,Ice Cream Cone,11.39,23,11,0,133.15,63,0,3,Indian,Cloudy,Low,Bike,55.7,5,0,4
871,user_021,Paneer Tikka,5.36,7,13,0,222.14,45,0,1,Fast Food,Sunny,Medium,Scooter,37.7,2,1,2
872,user_096,Ice Cream Cone,11.66,26,20,0,359.71,52,1,0,Fast Food,Rain,High,Scooter,76.7,2,0,1
873,user_028,Margherita Pizza,8.16,23,23,1,842.73,38,0,1,Italian,Sunny,High,Bike,68.4,2,0,4
874,user_009,Chocolate Donut,7.78,22,10,0,1302.17,9,1,1,Fast Food,Cloudy,Low,Bike,51.0,2,0,5
875,user_004,Margherita Pizza,4.66,12,19,0,1259.17,52,1,3,Chinese,Cloudy,High,Scooter,46.3,3,0,4
876,user_004,Chocolate Donut,11.42,21,10,0,1344.24,20,1,2,Fast Food,Cloudy,High,Bike,72.2,1,0,5
877,user_050,Ice Cream Cone,5.02,19,12,0,1010.23,43,0,2,Indian,Cloudy,High,Bike,57.4,4,0,4
878,user_041,Sushi Roll,6.63,24,15,0,983.91,32,0,2,Italian,Sunny,High,Scooter,60.6,5,0,5
879,user_089,Sushi Roll,6.45,18,14,0,489.93,54,0,1,Chinese,Rain,Medium,Bike,53.3,2,0,3
880,user_083,Chocolate Donut,2.49,28,19,0,1111.84,37,0,1,Continental,Rain,Low,Scooter,42.4,3,0,2
881,user_025,Sushi Roll,5.78,15,23,0,304.88,9,0,3,Fast Food,Storm,High,Scooter,65.8,4,1,4
882,user_024,Paneer Tikka,3.56,18,19,0,979.36,62,0,3,South Indian,Rain,High,Bicycle,52.1,3,1,1
883,user_093,Sushi Roll,3.59,30,17,0,234.25,54,1,0,Indian,Sunny,Medium,Bike,44.0,3,0,4
884,user_050,Margherita Pizza,9.14,22,8,0,594.97,30,1,2,Chinese,Cloudy,Low,Bicycle,53.8,2,0,2
885,user_040,Chocolate Donut,10.22,12,20,1,438.83,21,0,1,Indian,Rain,Medium,Bike,63.6,1,0,4
886,user_087,Chocolate Donut,5.61,9,21,0,1134.83,49,0,3,Chinese,Cloudy,Low,Bike,31.5,3,0,5
887,user_052,Margherita Pizza,4.96,19,14,0,949.18,47,1,0,Italian,Rain,Low,Scooter,42.3,4,0,3
888,user_003,Chocolate Donut,10.83,17,19,0,940.61,60,0,1,Italian,Storm,Medium,Bike,70.8,1,0,3
889,user_022,Margherita Pizza,10.96,7,14,0,712.31,44,1,2,Fast Food,Sunny,Medium,Scooter,51.8,3,0,1
890,user_038,Margherita Pizza,11.03,7,21,1,961.63,70,1,0,Fast Food,Rain,Low,Bike,56.6,3,0,3
891,user_022,Margherita Pizza,1.27,7,8,1,969.32,73,0,1,Chinese,Cloudy,Medium,Scooter,35.8,4,0,2
892,user_024,Margherita Pizza,9.51,22,8,1,273.79,59,0,2,South Indian,Sunny,Low,Bike,58.5,2,0,3
893,user_074,Sushi Roll,10.79,17,22,0,288.93,6,0,1,Chinese,Rain,High,Bike,68.3,5,0,2
894,user_063,Ice Cream Cone,2.36,24,20,0,1156.32,8,0,1,Fast Food,Cloudy,High,Bike,48.7,4,0,5
895,user_022,Veg Fried Rice,11.35,16,23,0,1200.94,73,0,3,South Indian,Storm,High,Scooter,80.1,5,0,2
896,user_097,Paneer Tikka,10.18,8,14,0,946.15,52,0,2,Indian,Cloudy,Low,Bicycle,44.3,3,0,4
897,user_052,Chocolate Donut,9.12,25,22,0,1211.26,50,1,0,Continental,Cloudy,Medium,Bicycle,63.7,4,0,3
898,user_056,Paneer Tikka,3.32,9,17,0,1355.85,12,0,0,Chinese,Storm,Low,Scooter,37.7,4,0,3
899,user_004,Veg Fried Rice,4.31,14,14,1,1390.78,21,1,0,South Indian,Storm,Low,Scooter,50.5,5,0,5
900,user_066,Paneer Tikka,7.55,16,10,1,970.48,36,0,0,Italian,Sunny,Medium,Scooter,57.4,4,0,2
901,user_039,Paneer Tikka,8.81,13,12,0,301.53,25,1,3,Fast Food,Rain,High,Bicycle,60.8,2,1,2
902,user_029,Chocolate Donut,7.03,11,13,0,100.79,8,1,0,Fast Food,Cloudy,Medium,Bike,44.9,4,0,4
903,user_095,Sushi Roll,4.44,28,18,0,1471.24,60,0,2,Indian,Sunny,High,Scooter,56.2,5,0,5
904,user_033,Paneer Tikka,0.76,20,12,1,481.06,65,0,3,Chinese,Rain,High,Bike,52.2,5,0,5
905,user_032,Margherita Pizza,11.15,27,23,0,859.09,46,0,3,Chinese,Cloudy,Low,Scooter,60.3,3,0,1
906,user_063,Chocolate Donut,2.27,20,14,0,1469.7,42,0,0,Italian,Sunny,Medium,Scooter,35.5,4,0,4
907,user_002,Margherita Pizza,2.4,10,21,0,937.18,75,0,0,Fast Food,Cloudy,Medium,Bike,31.6,1,0,4
908,user_040,Sushi Roll,0.88,14,11,0,1477.18,46,0,2,Indian,Cloudy,Low,Bike,27.0,1,1,1
909,user_068,Paneer Tikka,11.11,30,17,1,337.91,50,0,3,South Indian,Sunny,Low,Bicycle,64.4,5,0,2
910,user_089,Chocolate Donut,9.42,21,22,1,234.57,28,0,0,Indian,Storm,High,Scooter,84.6,3,0,3
911,user_005,Paneer Tikka,5.11,30,9,0,1402.7,39,0,1,South Indian,Rain,Medium,Bicycle,55.2,2,0,5
912,user_086,Ice Cream Cone,8.81,14,17,1,1178.51,40,0,3,Indian,Cloudy,Low,Scooter,53.4,1,0,2
913,user_042,Chocolate Donut,4.47,6,12,0,143.93,32,0,3,Fast Food,Sunny,Medium,Bike,32.2,4,0,3
914,user_018,Margherita Pizza,9.14,27,23,0,357.55,21,0,3,Continental,Storm,High,Scooter,78.3,3,1,3
915,user_019,Sushi Roll,7.76,27,16,0,580.15,47,0,0,Chinese,Cloudy,Medium,Bike,59.2,5,0,5
916,user_076,Ice Cream Cone,5.73,28,10,0,927.37,37,0,3,Fast Food,Cloudy,Medium,Bicycle,52.2,3,1,4
917,user_034,Paneer Tikka,4.12,23,15,1,412.06,33,0,0,Fast Food,Storm,High,Bicycle,75.3,5,0,1
918,user_085,Paneer Tikka,1.05,7,23,1,1223.35,35,0,3,Chinese,Storm,Low,Scooter,36.6,3,0,5
919,user_032,Chocolate Donut,4.97,28,8,0,560.02,69,0,0,Chinese,Rain,Low,Bike,49.1,1,0,1
920,user_070,Ice Cream Cone,3.46,10,10,1,1368.34,26,0,2,Chinese,Rain,Low,Bicycle,37.2,3,0,1
921,user_100,Veg Fried Rice,9.36,29,22,1,1422.11,22,1,3,Chinese,Sunny,Low,Bike,60.7,5,0,5
922,user_080,Paneer Tikka,1.46,30,10,1,228.84,22,0,1,Indian,Storm,High,Bicycle,71.9,3,0,2
923,user_066,Chocolate Donut,6.65,20,14,0,1487.56,44,1,3,Chinese,Rain,Low,Bicycle,48.4,4,1,2
924,user_006,Paneer Tikka,11.73,28,22,0,417.45,63,0,3,Chinese,Storm,High,Bicycle,87.2,3,0,2
925,user_072,Paneer Tikka,7.96,18,12,0,1149.63,0,0,3,Indian,Rain,Low,Bicycle,46.0,1,0,4
926,user_039,Ice Cream Cone,9.54,25,12,0,543.89,39,0,3,Fast Food,Rain,Low,Bicycle,56.1,1,1,3
927,user_042,Margherita Pizza,11.79,21,10,0,609.3,63,0,2,Fast Food,Cloudy,Medium,Scooter,64.6,1,0,2
928,user_036,Sushi Roll,3.54,15,10,1,545.64,15,1,1,South Indian,Sunny,Medium,Bike,44.8,1,0,5
929,user_007,Margherita Pizza,10.8,29,10,1,1403.1,39,0,3,South Indian,Rain,High,Bicycle,83.9,3,0,1
930,user_073,Ice Cream Cone,9.81,17,11,1,858.75,33,1,1,South Indian,Sunny,Low,Scooter,51.9,2,0,1
931,user_031,Paneer Tikka,8.99,26,21,1,813.56,52,1,2,Fast Food,Cloudy,High,Bicycle,78.1,2,0,2
932,user_033,Ice Cream Cone,2.07,23,23,1,676.16,74,0,1,South Indian,Storm,Low,Bicycle,54.0,1,0,1
933,user_032,Ice Cream Cone,8.45,23,9,0,358.1,74,1,1,Indian,Storm,High,Bike,74.0,1,0,1
934,user_019,Margherita Pizza,1.8,5,11,1,1012.59,14,0,0,Continental,Storm,Low,Bike,39.5,3,0,3
935,user_036,Chocolate Donut,3.66,26,9,0,382.17,18,1,2,Italian,Storm,Medium,Bicycle,56.5,2,0,3
936,user_036,Margherita Pizza,10.72,6,21,1,1147.65,67,0,3,Indian,Storm,Medium,Bike,67.7,3,1,1
937,user_018,Paneer Tikka,7.91,19,15,1,381.29,35,0,3,Fast Food,Sunny,High,Scooter,64.7,4,0,4
938,user_096,Chocolate Donut,2.16,13,8,0,1109.74,66,0,0,Fast Food,Cloudy,High,Bicycle,42.1,5,0,1
